Cantidad;PrecioUnitario;Total;NumeroBultos;Trimestre;Mes;Anio;Establecimiento;FormaPago;Discapacidad;EstadoContribuyente;Género;EstadoCivil;Ciudad;Instruccion;TipoPersona;Producto (Etiqueta)
15;14,5;217,5;0;3;8;2021;1;2;2;1;1;3;134;1;2;HARINA NORMAL
3;19,5;58,5;0;3;8;2021;1;2;2;1;1;3;105;1;2;MAIZ SELECTO
2;15,5;31;0;3;8;2021;1;2;2;1;1;3;8;1;2;HARINA NORMAL
6;17;102;0;3;8;2021;1;2;2;1;2;1;8;2;2;MAIZ AMARILLO NACIONAL
4;19,5;78;0;3;8;2021;1;2;2;1;2;1;8;2;2;MAIZ SELECTO
10;15,5;155;0;3;8;2021;1;2;2;1;2;1;8;2;2;HARINA NORMAL
100;19,5;1950;0;3;8;2021;2;1;2;1;1;3;115;1;2;MAIZ SELECTO
9;20,5;184,5;0;3;8;2021;2;1;2;1;1;3;115;1;2;MAIZ SELECTO FINO
78;17;1319,2;0;3;8;2021;2;2;2;1;2;3;13;2;2;MAIZ AMARILLO NACIONAL
48;19,5;945,75;0;3;8;2021;2;2;2;1;2;3;13;2;2;MAIZ SELECTO
19;15,5;300,7;0;3;8;2021;2;2;2;1;2;3;13;2;2;HARINA NORMAL
50;17;850;0;3;8;2021;1;2;2;1;2;4;61;2;2;MAIZ AMARILLO NACIONAL
20;17;340;0;3;8;2021;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
15;18,5;277,5;0;3;8;2021;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
10;15;150;0;3;8;2021;1;2;2;3;1;3;118;1;2;HARINA NORMAL
15;16,8;252;0;3;8;2021;1;2;2;1;2;4;144;1;2;MAIZ AMARILLO NACIONAL
1;15;15;0;3;8;2021;1;2;2;1;2;4;144;1;2;HARINA NORMAL
3;17;51;0;3;8;2021;1;2;2;1;1;1;105;1;2;MAIZ AMARILLO NACIONAL
2;19,5;39;0;3;8;2021;1;2;2;1;1;1;105;1;2;MAIZ SELECTO
22;17;374;0;3;8;2021;1;2;2;1;1;1;8;2;2;MAIZ AMARILLO NACIONAL
2;19,5;39;0;3;8;2021;1;2;2;1;1;1;8;2;2;MAIZ SELECTO
26;19;490,77;0;3;8;2021;1;2;2;1;1;2;50;2;2;MAIZ SELECTO
20;17,15;343;0;3;8;2021;1;2;2;1;1;1;126;2;2;MAIZ SELECTO
20;20;400;0;3;8;2021;1;2;2;1;1;1;126;2;2;MAIZ SELECTO VITAMINIZADO
130;17,3;2249;1;3;8;2021;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
4;15,5;62;0;3;8;2021;1;2;2;1;1;3;8;1;2;HARINA NORMAL
8;15,5;124;0;3;8;2021;1;2;1;1;1;1;144;1;2;HARINA NORMAL
10;16,35;163,5;0;3;8;2021;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
150;16,32;2448;1;3;8;2021;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
150;18,5;2775;0;3;8;2021;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
4;19;76;0;3;8;2021;1;2;2;1;1;1;87;2;2;MAIZ SELECTO
6;17;102;0;3;8;2021;1;2;2;1;1;1;118;1;2;MAIZ AMARILLO NACIONAL
12;19,5;234;0;3;8;2021;1;2;2;1;1;1;118;1;2;MAIZ SELECTO
2;15,5;31;0;3;8;2021;1;2;2;1;1;1;118;1;2;HARINA NORMAL
50;17;850;0;3;8;2021;1;2;2;1;1;1;39;3;2;MAIZ AMARILLO NACIONAL
20;18,5;370;0;3;8;2021;1;2;2;1;1;1;39;3;2;MAIZ SELECTO
25;14,75;368,75;0;3;8;2021;1;2;2;1;1;1;39;3;2;HARINA NORMAL
112;19;2118,55;0;3;8;2021;1;2;1;1;2;2;50;1;2;MAIZ SELECTO
9;17;153;0;3;8;2021;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
12;18,5;222;0;3;8;2021;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
100;18,25;1825;0;3;8;2021;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
50;14,25;712,5;0;3;8;2021;1;2;2;1;1;3;125;1;2;HARINA NORMAL
35;19,5;682,5;0;3;8;2021;2;1;2;1;1;3;50;1;2;MAIZ SELECTO
5;15,5;77,5;0;3;8;2021;2;1;2;1;1;3;50;1;2;HARINA NORMAL
15;17;255;0;3;8;2021;1;2;2;1;1;3;146;1;2;MAIZ AMARILLO NACIONAL
6;18,5;111;0;3;8;2021;1;2;2;1;1;3;146;1;2;MAIZ SELECTO
7;15;105;0;3;8;2021;1;2;2;1;1;3;146;1;2;HARINA NORMAL
2;15,5;31;0;3;8;2021;1;2;2;1;1;3;8;1;2;HARINA NORMAL
20;18;360;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
35;15,5;542,5;0;3;8;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
5;19;95;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO VITAMINIZADO
9;15,5;132,53;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
29;15,5;456,48;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
50;16;800;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
20;18,5;370;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
5;19;95;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO FINO
25;15,5;387,5;0;3;8;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
60;17;1020;0;3;8;2021;1;2;2;1;1;4;64;3;2;MAIZ AMARILLO NACIONAL
30;16,5;495;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
80;16,5;1320;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
20;18,5;370;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
8;19;152;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO FINO
1;15,5;15,5;0;3;8;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
41;15,5;635,5;0;3;8;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
2;20;40;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO VITAMINIZADO
5;19,5;97,5;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO VITAMINIZADO
10;16,8;168;0;3;8;2021;1;2;2;1;2;4;144;1;2;MAIZ AMARILLO NACIONAL
15;17;255;0;3;8;2021;1;2;2;1;1;3;144;2;2;MAIZ AMARILLO NACIONAL
5;18,5;92,5;0;3;8;2021;1;2;2;1;1;3;144;2;2;MAIZ SELECTO
200;19;3800;0;3;8;2021;1;2;1;1;2;2;50;1;2;MAIZ SELECTO
350;17;5950;3;3;8;2021;2;1;2;1;1;3;74;1;2;MAIZ AMARILLO NACIONAL
100;19,5;1950;0;3;8;2021;2;1;2;1;1;3;74;1;2;MAIZ SELECTO
50;15,5;775;0;3;8;2021;2;1;2;1;1;3;74;1;2;HARINA NORMAL
50;22;1100;0;3;8;2021;2;1;2;1;1;3;74;1;2;MAIZ SELECTO VITAMINIZADO
16;17;272;0;3;8;2021;1;2;2;3;2;3;25;1;2;MAIZ AMARILLO NACIONAL
5;18,5;92,5;0;3;8;2021;1;2;2;3;2;3;25;1;2;MAIZ SELECTO
110;18,5;2035;0;3;8;2021;1;2;2;1;1;3;134;1;2;MAIZ SELECTO
19;15;288;0;3;8;2021;1;2;2;1;1;3;134;1;2;HARINA NORMAL
6;18,5;111;0;3;8;2021;1;2;2;1;1;1;50;1;2;MAIZ SELECTO
4;20;80;0;3;8;2021;1;2;2;1;1;1;50;1;2;MAIZ SELECTO VITAMINIZADO
2;15,5;31;0;3;8;2021;1;2;2;1;1;3;8;1;2;HARINA NORMAL
10;17;170;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
20;18,5;370;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
5;19;95;0;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO FINO
40;15,5;620;0;3;8;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
200;17;3400;2;3;8;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
100;16,32;1632;1;3;9;2021;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
300;16,32;4896;3;3;9;2021;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
100;18,5;1850;0;3;9;2021;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
150;18,5;2775;0;3;9;2021;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
20;15;300;0;3;9;2021;1;2;2;1;2;1;8;1;2;HARINA NORMAL
100;16,5;1650;1;3;9;2021;1;2;2;1;1;1;3;1;2;MAIZ AMARILLO NACIONAL
3;17;51;0;3;9;2021;1;2;2;1;1;1;105;1;2;MAIZ AMARILLO NACIONAL
2;19,5;39;0;3;9;2021;1;2;2;1;1;1;105;1;2;MAIZ SELECTO
15;18;270;0;3;9;2021;1;2;2;1;1;1;118;1;2;MAIZ SELECTO
100;15,5;1550;0;3;9;2021;2;1;2;1;1;3;116;2;1;HARINA NORMAL
25;17;425;0;3;9;2021;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
10;18,5;185;0;3;9;2021;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
25;18,5;462,5;0;3;9;2021;1;2;2;1;1;1;3;1;2;MAIZ SELECTO
5;14,5;72,5;0;3;9;2021;1;2;2;1;1;1;3;1;2;HARINA NORMAL
20;16,8;336;0;3;9;2021;1;2;2;1;2;4;144;1;2;MAIZ AMARILLO NACIONAL
1;15;15;0;3;9;2021;1;2;2;1;2;4;144;1;2;HARINA NORMAL
20;18,25;365;0;3;9;2021;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
80;14,25;1140;0;3;9;2021;1;2;2;1;1;3;125;1;2;HARINA NORMAL
80;16,5;1320;0;3;9;2021;1;2;2;1;2;1;60;1;2;MAIZ AMARILLO NACIONAL
2;19;38;0;3;9;2021;1;2;2;1;2;1;60;1;2;MAIZ SELECTO FINO
190;16,5;3135;1;3;9;2021;1;1;2;1;1;1;79;2;1;MAIZ AMARILLO NACIONAL
10;18,5;185;0;3;9;2021;1;1;2;1;1;1;79;2;1;MAIZ SELECTO
20;15;300;0;3;9;2021;1;1;2;1;1;1;79;2;1;HARINA NORMAL
3;17;51;0;3;9;2021;1;2;2;1;2;1;8;2;2;MAIZ AMARILLO NACIONAL
8;19,5;156;0;3;9;2021;1;2;2;1;2;1;8;2;2;MAIZ SELECTO
10;15,5;155;0;3;9;2021;1;2;2;1;2;1;8;2;2;HARINA NORMAL
70;17;1190;0;3;9;2021;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
30;15;450;0;3;9;2021;1;2;2;1;1;3;6;3;2;HARINA NORMAL
120;17;2040;1;3;9;2021;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
15;15;225;0;3;9;2021;1;2;2;1;1;3;6;3;2;HARINA NORMAL
150;16,5;2475;1;3;9;2021;1;2;2;1;2;1;113;2;2;MAIZ AMARILLO NACIONAL
60;18,5;1110;0;3;9;2021;1;2;2;1;1;3;134;1;2;MAIZ SELECTO
20;18,5;370;0;3;9;2021;1;2;2;1;1;1;3;1;2;MAIZ SELECTO
10;14,5;145;0;3;9;2021;1;2;2;1;1;1;3;1;2;HARINA NORMAL
10;17;170;0;3;9;2021;1;2;2;1;1;3;144;2;2;MAIZ AMARILLO NACIONAL
10;18,5;185;0;3;9;2021;1;2;2;1;1;3;144;2;2;MAIZ SELECTO
10;17;170;0;3;9;2021;1;2;2;1;1;3;144;2;2;MAIZ AMARILLO NACIONAL
5;18,5;92,5;0;3;9;2021;1;2;2;1;1;3;144;2;2;MAIZ SELECTO
10;17;170;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ AMARILLO NACIONAL
110;19,5;2145;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ SELECTO
60;18;1080;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ MOLIDO GRUESO
15;15,5;232,5;0;3;9;2021;2;1;2;1;1;3;54;1;1;HARINA NORMAL
15;22;330;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ SELECTO VITAMINIZADO
10;17;170;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ AMARILLO NACIONAL
110;19,5;2145;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ SELECTO
15;20,5;307,5;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ MOLIDO FINO
60;18;1080;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ MOLIDO GRUESO
15;15,5;232,5;0;3;9;2021;2;1;2;1;1;3;54;1;1;HARINA NORMAL
15;22;330;0;3;9;2021;2;1;2;1;1;3;54;1;1;MAIZ SELECTO VITAMINIZADO
100;16,5;1650;1;3;9;2021;1;2;2;1;2;1;115;1;2;MAIZ AMARILLO NACIONAL
35;18,5;647,5;0;3;9;2021;1;2;2;1;2;1;115;1;2;MAIZ SELECTO
34;17;577,15;0;3;9;2021;1;2;2;1;2;1;115;1;2;MAIZ MOLIDO GRUESO
20;15;300;0;3;9;2021;1;2;2;1;2;1;115;1;2;HARINA NORMAL
15;15,5;232,5;0;3;9;2021;2;1;1;1;1;1;132;1;1;HARINA NORMAL
20;19,5;390;0;3;9;2021;2;1;2;1;1;3;107;1;2;MAIZ SELECTO
30;15,5;465;0;3;9;2021;2;1;2;1;1;3;107;1;2;HARINA NORMAL
100;16,5;1650;1;3;9;2021;1;2;2;1;2;3;34;2;2;MAIZ AMARILLO NACIONAL
50;17;850;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ AMARILLO NACIONAL
30;19,5;585;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ SELECTO
250;16,32;4080;2;3;9;2021;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
250;18,5;4625;0;3;9;2021;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
20;20;400;0;3;9;2021;1;2;2;1;2;1;8;1;2;MAIZ SELECTO VITAMINIZADO
50;18,25;912,5;0;3;9;2021;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
17;19;321,86;0;3;9;2021;1;2;1;1;2;2;50;1;2;MAIZ SELECTO
55;18,5;1017,5;0;3;9;2021;1;2;2;1;1;1;2;2;2;MAIZ SELECTO
20;17;340;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ AMARILLO NACIONAL
25;19,5;487,5;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ SELECTO
5;19,5;97,5;0;3;9;2021;1;2;1;1;1;2;8;1;2;MAIZ SELECTO
10;18,5;185;0;3;9;2021;1;2;2;1;1;1;39;3;2;MAIZ SELECTO
20;14,5;290;0;3;9;2021;1;2;2;1;1;1;39;3;2;HARINA NORMAL
105;16,7;1753,5;1;3;9;2021;1;1;2;1;1;1;36;2;2;MAIZ AMARILLO NACIONAL
5;19,5;97,5;0;3;9;2021;1;1;2;1;1;1;36;2;2;MAIZ SELECTO
6;18,5;111;0;3;9;2021;1;1;2;1;1;1;36;2;2;MAIZ SELECTO
20;14,5;290;0;3;9;2021;1;1;2;1;1;1;36;2;2;HARINA NORMAL
3;17;51;0;3;9;2021;1;2;2;1;1;1;105;1;2;MAIZ AMARILLO NACIONAL
2;19,5;39;0;3;9;2021;1;2;2;1;1;1;105;1;2;MAIZ SELECTO
100;17;1700;1;3;9;2021;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
4;15,5;62;0;3;9;2021;1;2;2;1;1;3;8;1;2;HARINA NORMAL
20;16,8;336;0;3;9;2021;1;2;2;1;2;4;144;1;2;MAIZ AMARILLO NACIONAL
1;15;15;0;3;9;2021;1;2;2;1;2;4;144;1;2;HARINA NORMAL
65;18,5;1202,5;0;3;9;2021;1;2;2;1;1;3;134;1;2;MAIZ SELECTO
10;15;150;0;3;9;2021;1;2;2;1;1;3;134;1;2;HARINA NORMAL
293;15;4398,75;0;3;9;2021;1;2;1;1;2;2;50;1;2;HARINA NORMAL
25;16,5;412,5;0;3;9;2021;1;2;2;1;1;1;3;1;2;MAIZ AMARILLO NACIONAL
15;17;255;0;3;9;2021;1;2;2;1;1;3;146;1;2;MAIZ AMARILLO NACIONAL
5;18,5;92,5;0;3;9;2021;1;2;2;1;1;3;146;1;2;MAIZ SELECTO
1;19;19;0;3;9;2021;1;2;2;1;1;3;146;1;2;MAIZ MOLIDO FINO
5;15;75;0;3;9;2021;1;2;2;1;1;3;146;1;2;HARINA NORMAL
2;20;40;0;3;9;2021;1;2;2;1;1;3;146;1;2;MAIZ SELECTO VITAMINIZADO
4;17;68;0;3;9;2021;2;1;2;1;1;3;146;1;2;MAIZ AMARILLO NACIONAL
8;19,5;156;0;3;9;2021;2;1;2;1;1;3;146;1;2;MAIZ SELECTO
2;20,5;41;0;3;9;2021;2;1;2;1;1;3;146;1;2;MAIZ MOLIDO FINO
6;21,75;130,5;0;3;9;2021;2;1;2;1;1;3;146;1;2;MAIZ SELECTO FINO VITAMINIZADO
35;19,5;682,5;0;3;9;2021;2;1;2;1;1;3;50;1;2;MAIZ SELECTO
5;16,5;82,5;0;3;9;2021;1;2;2;1;1;1;118;1;2;MAIZ AMARILLO NACIONAL
20;18;360;0;3;9;2021;1;2;2;1;1;1;118;1;2;MAIZ SELECTO
10;15,5;155;0;3;9;2021;2;2;2;3;1;3;63;1;2;HARINA NORMAL
33;16,75;552,75;0;3;9;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
80;16,75;1340;0;3;9;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
40;18,5;740;0;3;9;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
33;15,5;511,5;0;3;9;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
60;15,5;930;0;3;9;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
10;20;200;0;3;9;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO VITAMINIZADO
97;17;1649;0;3;9;2021;2;1;2;1;1;2;113;3;2;MAIZ AMARILLO NACIONAL
44;30;1320;0;3;9;2021;1;1;2;1;1;1;115;2;2;SOYA
320;16,5;5280;3;3;9;2021;1;1;2;1;1;1;115;2;2;MAIZ AMARILLO NACIONAL
150;17;2550;1;3;9;2021;2;2;2;1;2;3;132;2;2;MAIZ AMARILLO NACIONAL
430;15,5;6665;0;3;9;2021;2;1;2;1;1;3;132;1;1;HARINA NORMAL
125;17;2125;1;3;9;2021;2;1;2;1;1;3;116;2;1;MAIZ AMARILLO NACIONAL
125;15,5;1937,5;0;3;9;2021;2;1;2;1;1;3;116;2;1;HARINA NORMAL
3;17;51;0;3;9;2021;1;2;2;1;2;1;8;2;2;MAIZ AMARILLO NACIONAL
7;19,5;136,5;0;3;9;2021;1;2;2;1;2;1;8;2;2;MAIZ SELECTO
10;15,5;155;0;3;9;2021;1;2;2;1;2;1;8;2;2;HARINA NORMAL
230;19;4370;0;3;9;2021;1;2;1;1;2;2;50;1;2;MAIZ SELECTO
10;17;177,65;0;3;9;2021;2;2;2;1;1;3;46;1;2;MAIZ AMARILLO NACIONAL
30;19,5;592,8;0;3;9;2021;2;2;2;1;1;3;46;1;2;MAIZ SELECTO
30;15,5;471,2;0;3;9;2021;2;2;2;1;1;3;46;1;2;HARINA NORMAL
30;18,25;547,5;0;3;9;2021;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
54;18,25;990,06;0;3;9;2021;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
80;14,25;1140;0;3;9;2021;1;2;2;1;1;3;125;1;2;HARINA NORMAL
22;17;374;0;3;9;2021;1;2;2;3;1;3;118;1;2;MAIZ AMARILLO NACIONAL
20;18,5;370;0;3;9;2021;1;2;2;3;1;3;118;1;2;MAIZ SELECTO
3;15;45;0;3;9;2021;1;2;2;3;1;3;118;1;2;HARINA NORMAL
50;17;850;0;3;9;2021;2;3;2;1;1;3;54;1;1;MAIZ AMARILLO NACIONAL
50;19,5;975;0;3;9;2021;2;3;2;1;1;3;54;1;1;MAIZ SELECTO
10;20,5;205;0;3;9;2021;2;3;2;1;1;3;54;1;1;MAIZ SELECTO FINO
15;15,5;232,5;0;3;9;2021;2;3;2;1;1;3;54;1;1;HARINA NORMAL
5;22;110;0;3;9;2021;2;3;2;1;1;3;54;1;1;MAIZ SELECTO VITAMINIZADO
50;18;900;0;3;9;2021;2;3;2;1;1;3;54;1;1;MOLIDO NORMAL
10;16,75;167,5;0;3;9;2021;1;2;2;1;1;3;67;2;2;MAIZ AMARILLO NACIONAL
100;16,5;1650;1;3;9;2021;1;2;2;3;1;1;44;2;2;MAIZ AMARILLO NACIONAL
100;16,5;1650;1;3;9;2021;1;2;2;1;2;1;94;2;2;MAIZ AMARILLO NACIONAL
80;16,5;1320;0;3;9;2021;1;1;1;1;2;1;97;1;2;MAIZ AMARILLO NACIONAL
10;17;170;0;3;9;2021;1;2;2;1;1;3;114;3;2;MAIZ AMARILLO NACIONAL
44;30;1320;0;3;9;2021;1;1;2;1;1;1;115;1;2;SOYA
211;16,5;3487,61;2;3;9;2021;1;1;2;1;1;1;153;1;2;MAIZ AMARILLO NACIONAL
50;16,5;825;0;3;9;2021;1;2;2;1;2;1;39;3;2;MAIZ AMARILLO NACIONAL
5;18,5;92,5;0;3;9;2021;1;2;2;1;2;1;39;3;2;MAIZ SELECTO
3635;27,5;99966,35;0;3;9;2021;2;1;2;1;1;1;146;1;1;SOYA
78;16,5;1293,6;0;3;9;2021;1;2;2;1;1;3;134;1;2;MAIZ AMARILLO NACIONAL
12;15,3;183,6;0;3;9;2021;2;2;1;1;1;1;144;1;2;HARINA NORMAL
10;16,3;163;0;3;9;2021;1;2;2;1;2;4;144;1;2;MAIZ AMARILLO NACIONAL
130;17;2210;1;3;9;2021;1;2;2;1;1;3;6;3;2;MAIZ AMARILLO NACIONAL
109;19;2062,83;0;3;9;2021;1;2;1;1;2;2;50;1;2;MAIZ SELECTO
100;16,5;1650;1;3;9;2021;1;1;2;1;1;1;3;1;2;MAIZ AMARILLO NACIONAL
500;16,3;8150;5;3;9;2021;1;1;2;1;1;1;3;1;2;MAIZ AMARILLO NACIONAL
80;17;1360;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ AMARILLO NACIONAL
40;19,5;780;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ SELECTO
15;17;255;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ AMARILLO NACIONAL
15;19,5;292,5;0;3;9;2021;2;1;1;1;1;3;5;1;2;MAIZ SELECTO
150;16,3;2450,71;1;3;9;2021;1;2;2;1;1;1;3;2;2;MAIZ AMARILLO NACIONAL
200;16,5;3300;2;3;9;2021;1;2;2;1;1;1;3;2;2;MAIZ AMARILLO NACIONAL
113;19,5;2199,6;0;3;9;2021;2;1;2;1;2;3;60;1;2;MAIZ SELECTO
27;15,5;418,5;0;3;9;2021;2;1;2;1;2;3;60;1;2;HARINA NORMAL
83;16,5;1374,45;0;3;9;2021;1;2;2;1;1;3;134;1;2;MAIZ AMARILLO NACIONAL
75;18,5;1387,5;0;3;9;2021;1;2;2;1;1;3;134;1;2;MAIZ SELECTO
19;14,5;278,4;0;3;9;2021;1;2;2;1;1;3;134;1;2;HARINA NORMAL
6;17;102;0;3;9;2021;2;2;2;1;1;3;146;1;2;MAIZ AMARILLO NACIONAL
10;19,5;195;0;3;9;2021;2;2;2;1;1;3;146;1;2;MAIZ SELECTO
5;21,75;108,75;0;3;9;2021;2;2;2;1;1;3;146;1;2;MAIZ SELECTO VITAMINIZADO
301;17;5121,08;3;3;9;2021;2;2;2;1;1;3;74;1;2;MAIZ AMARILLO NACIONAL
100;19,5;1950;0;3;9;2021;2;2;2;1;1;3;74;1;2;MAIZ SELECTO
50;15,5;775;0;3;9;2021;2;2;2;1;1;3;74;1;2;HARINA NORMAL
50;22;1100;0;3;9;2021;2;2;2;1;1;3;74;1;2;MAIZ SELECTO VITAMINIZADO
50;18,25;912,5;0;3;9;2021;1;2;2;1;1;3;125;1;2;MAIZ SELECTO
100;16;1600;0;3;9;2021;2;1;2;1;1;3;132;1;1;HARINA NORMAL
1;17;17;0;3;9;2021;1;2;2;1;1;1;50;1;2;MAIZ AMARILLO NACIONAL
6;18,5;111;0;3;9;2021;1;2;2;1;1;1;50;1;2;MAIZ SELECTO
4;20;80;0;3;9;2021;1;2;2;1;1;1;50;1;2;MAIZ SELECTO VITAMINIZADO
120;16,5;1980;1;3;9;2021;1;1;1;1;2;1;97;1;2;MAIZ AMARILLO NACIONAL
19444;29;563888,76;0;3;9;2021;2;1;1;1;1;3;120;2;1;SOYA
35;16;560;0;4;10;2021;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
250;16,32;4080;2;4;10;2021;1;2;2;1;2;1;8;1;2;MAIZ AMARILLO NACIONAL
150;18,5;2775;0;4;10;2021;1;2;2;1;2;1;8;1;2;MAIZ SELECTO
3;17;51;0;4;10;2021;1;2;2;1;1;1;105;1;2;MAIZ AMARILLO NACIONAL
2;19,5;39;0;4;10;2021;1;2;2;1;1;1;105;1;2;MAIZ SELECTO
55;19;1051,84;0;4;10;2021;1;2;2;1;1;2;50;2;2;MAIZ SELECTO
20;16,5;330;0;4;10;2021;1;2;2;1;2;4;144;1;2;MAIZ AMARILLO NACIONAL
1;15;15;0;4;10;2021;1;2;2;1;2;4;144;1;2;HARINA NORMAL
30;16;480;0;4;10;2021;2;1;2;1;1;3;107;1;2;HARINA NORMAL
30;18;540;0;4;10;2021;2;1;2;1;1;3;107;1;2;MOLIDO NORMAL
70;16,5;1155;0;4;10;2021;1;2;2;1;1;1;39;1;2;MAIZ AMARILLO NACIONAL
10;18,5;185;0;4;10;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
40;18,5;740;0;4;10;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO
20;19;380;0;4;10;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO FINO
30;15,5;465;0;4;10;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
75;15,5;1162,5;0;4;10;2021;1;2;2;1;1;1;39;1;2;HARINA NORMAL
10;20;200;0;4;10;2021;1;2;2;1;1;1;39;1;2;MAIZ SELECTO VITAMINIZADO
20;17;340;0;4;10;2021;2;1;2;1;2;3;15;3;2;MAIZ AMARILLO NACIONAL
10;19,5;195;0;4;10;2021;2;1;2;1;2;3;15;3;2;MAIZ SELECTO
50;17;850;0;4;10;2021;2;1;2;1;1;1;15;1;2;MAIZ AMARILLO NACIONAL
25;19,5;487,5;0;4;10;2021;2;1;2;1;1;1;15;1;2;MAIZ SELECTO
35;19,5;682,5;0;4;10;2021;2;1;2;1;1;3;50;1;2;MAIZ SELECTO
47;105;4970,7;0;4;10;2021;2;1;1;1;1;1;112;1;1;CACAO
15;17;255;0;4;10;2021;1;2;2;1;1;3;67;2;2;MAIZ AMARILLO NACIONAL
6;18,5;111;0;4;10;2021;1;2;2;1;1;3;67;2;2;MAIZ SELECTO
60;16,7;1002;0;4;10;2021;1;2;2;1;2;4;61;2;2;MAIZ AMARILLO NACIONAL
82;17;1394;0;4;10;2021;1;2;2;1;2;4;61;2;2;MAIZ AMARILLO NACIONAL
